Product,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (GHz),Release Year,Power Density,Vendor_3dfx,Vendor_AMD,Vendor_ATI,Vendor_Intel,Vendor_Matrox,Vendor_NVIDIA,Vendor_Sony,Vendor_VIA,Vendor_XGI,Foundry_Fujitsu,Foundry_GlobalFoundries,Foundry_IBM,Foundry_Intel,Foundry_NEC,Foundry_Renesas,Foundry_Samsung,Foundry_Sony,Foundry_TSMC,Foundry_UMC,Type_CPU,Type_GPU
AMD Athlon XP-M 1800+ (25W),2003-03-12,130.0,25.0,101.0,63.0,1400.0,2003,0.24752475247524752,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Athlon XP-M 1800+ (25W),2003-03-12,130.0,25.0,101.0,63.0,1400.0,2003,0.24752475247524752,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Athlon XP-M 2000+ (25W),2003-06-17,130.0,25.0,101.0,63.0,1533.0,2003,0.24752475247524752,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Athlon XP-M 2000+ (35W),2003-06-17,130.0,35.0,101.0,63.0,1533.0,2003,0.3465346534653465,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Athlon XP-M 2200+,2003-03-12,130.0,35.0,101.0,63.0,1667.0,2003,0.3465346534653465,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Athlon XP-M 2400+,2003-03-12,130.0,45.0,101.0,63.0,1800.0,2003,0.44554455445544555,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Athlon XP-M 2400+ (35W),2003-03-12,130.0,35.0,101.0,63.0,1800.0,2003,0.3465346534653465,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Athlon XP-M 2400+ (72W),2003-03-12,130.0,72.0,101.0,63.0,1800.0,2003,0.7128712871287128,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Athlon XP-M 2500+,2003-03-12,130.0,45.0,101.0,63.0,1862.0,2003,0.44554455445544555,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Athlon XP-M 2500+ (35W),2003-03-12,130.0,35.0,101.0,63.0,1867.0,2003,0.3465346534653465,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Athlon XP-M 2500+ (72W),2003-03-12,130.0,72.0,101.0,63.0,1867.0,2003,0.7128712871287128,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Athlon XP-M 2600+,2003-03-12,130.0,45.0,101.0,63.0,2000.0,2003,0.44554455445544555,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Athlon XP-M 2600+ (72W),2003-03-12,130.0,72.0,101.0,63.0,2000.0,2003,0.7128712871287128,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Athlon XP-M 3000+,2003-03-12,130.0,72.0,101.0,63.0,2200.0,2003,0.7128712871287128,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Mobile Athlon 64 2800+,2003-08-01,130.0,82.0,193.0,106.0,1800.0,2003,0.42487046632124353,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Mobile Athlon 64 3000+,2003-08-01,130.0,82.0,193.0,106.0,1800.0,2003,0.42487046632124353,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Mobile Athlon 64 3200+,2003-08-01,130.0,82.0,193.0,106.0,2000.0,2003,0.42487046632124353,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Opteron 140,2003-09-09,130.0,82.0,193.0,106.0,1400.0,2003,0.42487046632124353,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Opteron 140,2003-06-30,130.0,85.0,193.0,106.0,1400.0,2003,0.44041450777202074,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Opteron 142,2003-09-09,130.0,82.0,193.0,106.0,1600.0,2003,0.42487046632124353,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Opteron 142,2003-06-30,130.0,85.0,193.0,106.0,1600.0,2003,0.44041450777202074,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Opteron 144,2003-06-30,130.0,85.0,193.0,106.0,1800.0,2003,0.44041450777202074,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Opteron 144,2003-09-09,130.0,82.0,193.0,106.0,1800.0,2003,0.42487046632124353,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Opteron 146,2003-09-09,130.0,89.0,193.0,106.0,2000.0,2003,0.46113989637305697,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Opteron 148,2003-11-17,130.0,89.0,193.0,106.0,2200.0,2003,0.46113989637305697,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Opteron 240,2003-04-22,130.0,85.0,193.0,106.0,1400.0,2003,0.44041450777202074,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Opteron 240,2003-08-05,130.0,82.0,193.0,106.0,1400.0,2003,0.42487046632124353,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Opteron 242,2003-04-22,130.0,85.0,193.0,106.0,1600.0,2003,0.44041450777202074,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Opteron 242,2003-08-05,130.0,82.0,193.0,106.0,1600.0,2003,0.42487046632124353,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Opteron 244,2003-04-22,130.0,85.0,193.0,106.0,1800.0,2003,0.44041450777202074,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Opteron 244,2003-08-05,130.0,82.0,193.0,106.0,1800.0,2003,0.42487046632124353,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Opteron 246,2003-08-05,130.0,89.0,193.0,106.0,2000.0,2003,0.46113989637305697,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Opteron 248,2003-11-17,130.0,89.0,193.0,106.0,2200.0,2003,0.46113989637305697,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Opteron 840,2003-06-30,130.0,85.0,193.0,106.0,1400.0,2003,0.44041450777202074,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Opteron 840,2003-09-09,130.0,82.0,193.0,106.0,1400.0,2003,0.42487046632124353,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Opteron 842,2003-06-30,130.0,85.0,193.0,106.0,1600.0,2003,0.44041450777202074,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Opteron 842,2003-09-09,130.0,82.0,193.0,106.0,1600.0,2003,0.42487046632124353,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Opteron 844,2003-06-30,130.0,85.0,193.0,106.0,1800.0,2003,0.44041450777202074,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Opteron 844,2003-09-09,130.0,82.0,193.0,106.0,1800.0,2003,0.42487046632124353,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Opteron 846,2003-09-09,130.0,89.0,193.0,106.0,2000.0,2003,0.46113989637305697,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD Opteron 848,2003-11-17,130.0,89.0,193.0,106.0,2200.0,2003,0.46113989637305697,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
Intel Celeron 2.30,2003-03-31,130.0,73.0,146.0,55.0,2300.0,2003,0.5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Celeron 2.40,2003-03-31,130.0,73.0,146.0,55.0,2400.0,2003,0.5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Celeron 2.60,2003-06-25,130.0,73.0,146.0,55.0,2600.0,2003,0.5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Celeron 2.70,2003-09-24,130.0,73.0,146.0,55.0,2700.0,2003,0.5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Celeron 2.80,2003-11-03,130.0,73.0,146.0,55.0,2800.0,2003,0.5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Mobile Pentium 4 2.40,2003-06-11,130.0,60.0,131.0,55.0,2400.0,2003,0.4580152671755725,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Mobile Pentium 4 2.66,2003-06-11,130.0,66.0,131.0,55.0,2667.0,2003,0.5038167938931297,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Mobile Pentium 4 2.80,2003-06-11,130.0,68.0,131.0,55.0,2800.0,2003,0.5190839694656488,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Mobile Pentium 4 3.06,2003-06-11,130.0,70.0,131.0,55.0,3067.0,2003,0.5343511450381679,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Mobile Pentium 4 HT 2.66,2003-09-23,130.0,66.0,131.0,55.0,2667.0,2003,0.5038167938931297,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Mobile Pentium 4 HT 2.80,2003-09-23,130.0,68.0,131.0,55.0,2800.0,2003,0.5190839694656488,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Mobile Pentium 4 HT 3.06,2003-09-23,130.0,70.0,131.0,55.0,3067.0,2003,0.5343511450381679,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Mobile Pentium 4 HT 3.20,2003-09-23,130.0,76.0,131.0,55.0,3200.0,2003,0.5801526717557252,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Pentium 4 HT 2.40,2003-05-21,130.0,66.0,131.0,55.0,2400.0,2003,0.5038167938931297,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
